analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
22050,529781,0.5462067114110242,0.35451734261033724,b'AR0I2BV1187FB3D89F',,b'NORWAY',,b'd19d707a-24e4-4295-a801-f491af5aa855',"(0,)","(0,)",b'Enslavement Of Beauty',-1,"(42,)","(42,)","(42,)",b'b9d28b2b4cdd45ed90010b7d4c9ac48f',"(117,)","(117,)","(471,)","(471,)",0.0,239.90812,0.13,0.0,4,1.0,-4.732,0,0.803,b'Megalomania',712469,"(9,)","(9,)","(670,)","(670,)","(670,)","(670,)","(670, 12)","(670,)","(670, 12)","(100,)",0.5365701607974438,b'SOIKOBP12AB01897DA',234.092,"(943,)","(943,)",120.052,4,1.0,b'Ye That Tempteth_ Ye That Bequeth',7903393,b'TRACPRG12903CB8E83',2001
22050,97850,0.6290082258599237,0.3619179264135601,b'ARMFGS71187B98ED03',,b'',,b'b8282669-ab13-40c2-a01e-acbb9cf64981',"(0,)","(0,)",b'liquid soul & freq',139978,"(44,)","(44,)","(44,)",b'fb1260ef6e4e0e76a272d32fc0f59aae',"(0,)","(0,)","(0,)","(0,)",0.0,402.62485,0.276,0.0,1,0.68,-6.318,1,0.344,b'extrasensory perception compiled by martin & Liquid Soul',388984,"(13,)","(13,)","(2303,)","(2303,)","(2303,)","(2303,)","(2303, 12)","(2303,)","(2303, 12)","(100,)",0.0,b'SOFWMDO12A8C135956',398.582,"(0,)","(0,)",0.0,3,1.0,b'Liquid Frequencies (liquid Soul Mix)',4313631,b'TRACPUC128F92ED1D1',0
22050,168176,0.5223862469570264,0.37743297157943834,b'ARDL6T21187FB36FDD',29.89932,"b'Port Arthur, TX'",-93.92938,b'f5133038-c9d7-4fa2-8ec4-a44199571e25',"(0,)","(0,)",b'C.J. Chenier',-1,"(15,)","(15,)","(15,)",b'90982261a2bac5cbf652e392b9e33496',"(92,)","(92,)","(279,)","(279,)",0.0,189.33506,0.386,0.0,5,0.0,-12.469,1,0.199,b'Zydeco Champs',556327,"(9,)","(9,)","(842,)","(842,)","(842,)","(842,)","(842, 12)","(842,)","(842, 12)","(100,)",,b'SOGIZJH12AB01822B5',182.77,"(838,)","(838,)",89.67,3,0.984,b'Banana Man',6152787,b'TRACPVU128F933FDD5',1992
22050,66534,0.43573200360498643,0.373045953823385,b'ARPPTNG11F50C482A3',,b'',,b'',"(0,)","(0,)",b'Mercedes Castro',53568,"(6,)","(6,)","(6,)",b'9e1e8d55f6ac03e49052d5cf5786ab53',"(274,)","(274,)","(274,)","(274,)",0.0,129.74975,0.0,0.0,3,0.791,-8.077,1,0.63,b'Que Todo Mexico Se Entere',83355,"(5,)","(5,)","(597,)","(597,)","(597,)","(597,)","(597, 12)","(597,)","(597, 12)","(100,)",,b'SOBXFLQ12A6D4F3578',125.022,"(549,)","(549,)",129.354,1,0.0,b'El Cara Bonita',874944,b'TRACPYD128EF362285',0
22050,269,0.8183193591388943,0.667294595643469,b'ARVN9FZ1187FB393F1',,"b'Dundee, Scotland'",,b'a66999a7-ae5c-460e-ba94-1a01143ae847',"(5,)","(5,)",b'Snow Patrol',1468,"(17,)","(17,)","(17,)",b'd96e332f94bee3eb91385442ca40124a',"(352,)","(352,)","(352,)","(352,)",0.0,181.57669,3.721,0.0,7,0.636,-6.473,1,0.614,b'Signal Fire',351029,"(5,)","(5,)","(573,)","(573,)","(573,)","(573,)","(573, 12)","(573,)","(573, 12)","(100,)",,b'SOQLXXN12AB01800CD',173.053,"(703,)","(703,)",117.966,1,0.0,b'Chocolate',3923909,b'TRACPZH128F9311764',2003
22050,494775,0.35032376488863765,0.26936729514318813,b'ARUILCK12086C13991',,b'',,b'3d8f1f9e-1b40-4491-ab45-c67214150fbe',"(0,)","(0,)",b'Antonio Bribiesca',-1,"(8,)","(8,)","(8,)",b'ef74bd5e9e2bf53c326106ed943a5f2e',"(251,)","(251,)","(251,)","(251,)",0.0,181.91628,0.0,0.0,7,0.905,-12.468,1,0.816,b'Mexico Gran Colecci\xc3\xb3n Ranchera - Antonio Bribiesca',708601,"(11,)","(11,)","(488,)","(488,)","(488,)","(488,)","(488, 12)","(488,)","(488, 12)","(100,)",,b'SOHERKR12AB018B158',177.093,"(752,)","(752,)",84.05,1,0.198,b'Anillo de compromiso',7859252,b'TRACQDO12903CAE2DA',0
22050,414,0.7311842304128983,0.5492043838770254,b'ARD3LXU1187B9ABFC5',,b'',,b'e5db18cb-4b1f-496d-a308-548b611090d3',"(10,)","(10,)",b'Sex Pistols',1418,"(9,)","(9,)","(9,)",b'6600c13ffa6755642ce563a03c84b54e',"(419,)","(419,)","(419,)","(419,)",0.0,186.40934,0.223,0.0,4,0.579,-7.654,1,0.51,b'The Sex Pistols',27415,"(11,)","(11,)","(658,)","(658,)","(658,)","(658,)","(658, 12)","(658,)","(658, 12)","(100,)",0.34580223396532944,b'SOAOWLA12A6D4F7DD4',179.397,"(838,)","(838,)",133.811,1,0.0,b'New York (Dave Goodman Demo Version) (Explicit)',299246,b'TRACQFK128F14658B3',0
22050,7674,0.5583844551859157,0.3406327144524291,b'ARW90Y31187B98FC7C',,b'',,b'8dc3c6f8-1c44-4e0b-b17b-de6650e43c19',"(2,)","(2,)",b'Pinchers',-1,"(19,)","(19,)","(19,)",b'8d8f5ab18bd5050f62df21acf679f3db',"(127,)","(127,)","(510,)","(510,)",0.0,195.10812,0.148,0.0,10,0.301,-7.551,0,0.439,"b""King Jammy's: Selector's Choice Vol. 2""",409661,"(11,)","(11,)","(753,)","(753,)","(753,)","(753,)","(753, 12)","(753,)","(753, 12)","(100,)",0.4330050772745855,b'SOUYIJX12A6D4F96CE',189.318,"(1020,)","(1020,)",158.103,4,1.0,b'For Your Eyes Only',4556004,b'TRACQIL128F931B8AD',0
22050,26362,0.6044790069718515,0.39048953512187623,b'ARNLW7H1187B99EC9D',,b'',,b'9c7fa325-d654-46e7-a122-076aa5dd0a51',"(0,)","(0,)",b'Trick Trick / Eminem',-1,"(18,)","(18,)","(18,)",b'46778d40bdffe9385fc3e9d3a1849cae',"(106,)","(106,)","(431,)","(431,)",0.0,285.49179,0.074,0.0,1,0.21,-4.853,0,0.227,b'The People Vs.',312458,"(11,)","(11,)","(1144,)","(1144,)","(1144,)","(1144,)","(1144, 12)","(1144,)","(1144, 12)","(100,)",0.7086072166305335,b'SOUHRQN12A58A7C12A',274.657,"(1724,)","(1724,)",91.101,4,1.0,b'Welcome 2 Detroit',3523198,b'TRACQIR128F42BAA06',2005
22050,88,0.8665203198102411,0.7665454507572961,b'ARXPPEY1187FB51DF4',,b'',,b'f27ec8db-af05-4f36-916e-3d57f91ecf5e',"(20,)","(20,)",b'Michael Jackson',1081,"(29,)","(29,)","(29,)",b'5a8b2982b4fd63936a204aa9e184db73',"(135,)","(135,)","(542,)","(542,)",0.0,249.99138,0.131,0.0,11,0.383,-2.617,1,0.169,b'King Of Pop',316040,"(10,)","(10,)","(1125,)","(1125,)","(1125,)","(1125,)","(1125, 12)","(1125,)","(1125, 12)","(100,)",,b'SOGRKKB12A8C14595A',243.879,"(1084,)","(1084,)",128.702,4,0.495,b'HISTORY',3576352,b'TRACQIS128F92CBED8',1995
22050,182084,0.6004865427010225,0.45327023630649965,b'ARPHH7Z1187B9B6A3A',,"b'Sona-Bata, Zaire'",,b'891004ce-89a3-4512-9141-d0098d376cfc',"(0,)","(0,)",b'Franco',-1,"(50,)","(50,)","(50,)",b'4896ab38006d4725c5373d34ccd4f07d',"(137,)","(137,)","(550,)","(550,)",0.0,188.47302,0.183,0.0,2,0.005,-8.774,0,0.287,b'Originalit\xc3\xa9',606342,"(10,)","(10,)","(925,)","(925,)","(925,)","(925,)","(925, 12)","(925,)","(925, 12)","(100,)",0.3775316449767025,b'SOERSTG12AC4685824',183.786,"(1100,)","(1100,)",178.192,4,0.0,b'Motindo Na Yo Te',6736767,b'TRACQKE12903D00CC7',0
22050,40744,0.5357025281303791,0.3849861165778121,b'ARCID1N1187FB51DA0',,b'',,b'3d9ba6f0-c4ed-450b-a150-37e2ebf13e77',"(0,)","(0,)",b'Carlos Nu\xc3\xb1ez',28223,"(48,)","(48,)","(48,)",b'2cbcd75d2b09dd00cc8ab685d900ec15',"(158,)","(158,)","(479,)","(479,)",0.0,237.87057,0.0,0.0,0,0.806,-8.691,1,0.636,b'Carlos Nunez En Concert',307974,"(7,)","(7,)","(826,)","(826,)","(826,)","(826,)","(826, 12)","(826,)","(826, 12)","(100,)",0.3277366831778408,b'SOIZEZF12A8C13F7E9',235.143,"(958,)","(958,)",113.156,3,0.902,b'A Costa De Galicia',3472512,b'TRACQML128F42AE513',2002
22050,156929,0.63611920714315,0.3634995771359894,b'ARL6UP41187FB5C604',,b'',,b'a2196d4e-4566-4540-bcb4-f6507ec5bfde',"(0,)","(0,)",b'Facto Delafe y las flores azules',-1,"(25,)","(25,)","(25,)",b'0447a2fc91b1384eb4d48678cdf2cc97',"(62,)","(62,)","(251,)","(251,)",0.0,158.45832,3.849,0.0,2,0.0,-9.65,1,0.0,b'Facto Delafe y las flores azules VS El monstruo de las ramblas',215115,"(5,)","(5,)","(626,)","(626,)","(626,)","(626,)","(626, 12)","(626,)","(626, 12)","(100,)",0.21204540548371908,b'SOKXTEN12A8C13B438',154.43,"(501,)","(501,)",95.036,4,0.478,b'Enero en la playa (Edit)',2343301,b'TRACQUB128F427BA42',2005
22050,244557,0.5144145542022819,0.41375765725234637,b'AR3KXHI1187FB3A8BF',,b'',,b'2989f1b7-b1db-40a4-ab9e-a28a3b6d6c45',"(0,)","(0,)",b'Dora The Explorer',24517,"(34,)","(34,)","(34,)",b'f7874809c23fed053b639b0e0647ed8b',"(35,)","(35,)","(142,)","(142,)",0.0,68.98893,0.0,0.0,1,0.0,-6.917,1,0.0,b'Dora The Explorer Party Favorites',482113,"(4,)","(4,)","(393,)","(393,)","(393,)","(393,)","(393, 12)","(393,)","(393, 12)","(100,)",0.3347065490692206,b'SOGKVQY12AAF3B28D7',62.787,"(284,)","(284,)",123.965,4,0.492,b'Travel Song (Reprise)',5350044,b'TRACRAR128F92F3B74',2008
22050,1374,0.675771369616503,0.4354688988157254,b'AR93D4D1187FB3ACAD',35.472,"b'Oklahoma City, OK'",-97.52033,b'4b0be624-6b87-47e8-bbf0-588a2c6c0439',"(2,)","(2,)",b'J.J. Cale',5826,"(47,)","(47,)","(47,)",b'7cac2b7e4ae4d42cca43f596d7e70009',"(485,)","(485,)","(485,)","(485,)",0.0,263.94077,0.13,0.0,0,0.951,-14.293,1,0.683,b'The Very Best Of J.J. Cale',94209,"(12,)","(12,)","(1052,)","(1052,)","(1052,)","(1052,)","(1052, 12)","(1052,)","(1052, 12)","(100,)",0.5573131363875086,b'SOICEAK12A6D4F4819',260.882,"(1455,)","(1455,)",111.492,1,0.0,b'Midnight In Memphis',2232365,b'TRACRBQ128F4263964',1997
22050,249776,0.5153102332305513,0.2607967782533836,b'ARPOPBQ11F4C83D36D',,b'',,b'987dbb5a-1593-4b83-8e42-fb6f3861154e',"(0,)","(0,)",b'DJ Spinn',-1,"(17,)","(17,)","(17,)",b'cf9759b2e99a7a6acc205966bcb9280b',"(208,)","(208,)","(627,)","(627,)",0.0,312.94649,0.0,0.0,6,0.037,-6.53,0,0.353,b'Juke Trax Online Vol. 6',665359,"(16,)","(16,)","(1427,)","(1427,)","(1427,)","(1427,)","(1427, 12)","(1427,)","(1427, 12)","(100,)",,b'SOWHIHY12AB018B64A',299.212,"(1254,)","(1254,)",119.987,3,1.0,b'Feelin You',7375979,b'TRACRHZ12903CAF6A4',0
22050,189987,0.5143733922961689,0.320417800326261,b'ARMKO9M1187B9B0848',32.67828,b'Georgia',-83.22295,b'b049efcb-cd14-4aa4-aa2e-85b5f468f7fe',"(0,)","(0,)",b'Theodis Ealey',55122,"(10,)","(10,)","(10,)",b'4692589baed7b690937284f495e2180d',"(92,)","(92,)","(371,)","(371,)",0.0,227.44771,0.0,0.0,10,0.308,-7.405,0,0.411,b'Let Me Put The Head In It - Blues And Soul Mix',246943,"(9,)","(9,)","(837,)","(837,)","(837,)","(837,)","(837, 12)","(837,)","(837, 12)","(100,)",,b'SOLLWEJ12A8C132B05',216.828,"(741,)","(741,)",99.238,4,0.0,b'This Time I Know',2682224,b'TRACRJZ128F4244626',0
22050,15565,0.3825466666239224,0.33513806449963085,b'ARKYI5T1187B99334F',35.21962,b'North Carolina',-80.01955,b'87d3faff-4543-4055-8068-a1116d500f65',"(0,)","(0,)",b'Janet Paschal',44061,"(16,)","(16,)","(16,)",b'300320776378347b40e783239685e398',"(155,)","(155,)","(624,)","(624,)",0.0,316.36853,0.0,0.0,7,0.356,-11.536,1,0.622,b'The Good Road',156224,"(11,)","(11,)","(777,)","(777,)","(777,)","(777,)","(777, 12)","(777,)","(777, 12)","(100,)",0.33957629259041733,b'SORBVIZ12A8C13A4BA',303.972,"(1247,)","(1247,)",119.194,4,0.938,b'God Will Make A Way',1640256,b'TRACRNT128F426FA27',0
22050,72456,0.6328564187285546,0.42898052143866244,b'ARQ0BZY1187B99F093',,"b'Columbus, OH'",,b'901502fb-3759-47c2-afac-064cacb8d8a1',"(0,)","(0,)",b'Everyday Sunday',38266,"(30,)","(30,)","(30,)",b'77e3db1cdb03000131d726a8f3dc1c99',"(115,)","(115,)","(471,)","(471,)",0.0,269.73995,0.183,0.0,7,0.424,-7.462,1,0.542,b'Stand Up',579648,"(12,)","(12,)","(755,)","(755,)","(755,)","(755,)","(755, 12)","(755,)","(755, 12)","(100,)",0.3231121208952123,b'SOHKEPR12AB018C9C9',250.358,"(943,)","(943,)",103.009,4,0.306,"b""Don't Leave""",6426547,b'TRACRON12903CB59E6',2002
22050,16968,0.32467743101960894,0.3041842562084854,b'ARIJ7MR1187B9B484E',,b'',,b'415cab7b-226a-49c7-9c1c-92e96ab93876',"(1,)","(1,)",b'Peggy Zina',11018,"(7,)","(7,)","(7,)",b'ca258aa28a5cdad7fbed33e785ddd506',"(77,)","(77,)","(311,)","(311,)",0.0,200.38485,0.316,0.0,3,0.0,-6.654,1,0.136,b'To Pathos Ine Aformi',440942,"(9,)","(9,)","(786,)","(786,)","(786,)","(786,)","(786, 12)","(786,)","(786, 12)","(100,)",,b'SOPJBSM12AB0182B14',194.026,"(1243,)","(1243,)",96.024,4,0.526,b'O Hiroteros Ehthros Mou',4905162,b'TRACROV128F92F6D6F',2009
22050,165269,0.6491573882327762,0.4691774294369101,b'ARWHM281187FB3D381',37.80506,"b'Oakland, CA'",-122.27302,b'7b61cf8f-c042-4bd4-b64a-25cb40f3dd50',"(0,)","(0,)",b'Souls Of Mischief',8348,"(41,)","(41,)","(41,)",b'd99c7a06cc385a9c1b5875c443d6b7f1',"(86,)","(86,)","(365,)","(365,)",0.0,220.96934,0.113,0.0,4,0.374,-5.911,0,0.339,b'Urban Renewal Program',808024,"(8,)","(8,)","(1028,)","(1028,)","(1028,)","(1028,)","(1028, 12)","(1028,)","(1028, 12)","(100,)",0.6021199899057548,b'SONCPQC12A58A7D3A7',210.338,"(729,)","(729,)",96.287,4,1.0,b'Spark',8935088,b'TRACRQV12903CC995F',2002
22050,17520,0.48769397159097466,0.34197680383144013,b'ARFERPC1187FB557F6',,b'',,b'be28eefe-4995-400b-94d0-4f4edbf8d092',"(1,)","(1,)",b'Hacken Lee',63902,"(12,)","(12,)","(12,)",b'dac189edfc8032bcddac465a452d6cf2',"(87,)","(87,)","(353,)","(353,)",0.0,188.52526,0.0,0.0,6,0.488,-11.786,1,0.569,b'De Xin Ying Shou Yan Chang Hui 2006',337157,"(10,)","(10,)","(620,)","(620,)","(620,)","(620,)","(620, 12)","(620,)","(620, 12)","(100,)",,b'SOAXQTX12AB017F467',188.525,"(705,)","(705,)",112.081,4,1.0,b'He Jiu Bi Hun',3774387,b'TRACRRO128F92F34B9',0
22050,9718,0.7262980274461062,0.5554145758164936,b'AR7Y6JX1187FB4D9B3',,"b'Washington, D.C.'",,b'e919b253-da5b-4aae-a444-6a368376a2d6',"(5,)","(5,)",b'Bad Brains',6595,"(30,)","(30,)","(30,)",b'8be2aa77ffdc3450df4c6dcd1a77ee85',"(26,)","(26,)","(125,)","(125,)",0.0,85.26322,0.0,0.0,9,0.014,-9.614,0,0.212,b'Live at CBGB 1982',445975,"(3,)","(3,)","(177,)","(177,)","(177,)","(177,)","(177, 12)","(177,)","(177, 12)","(100,)",0.5896378913586399,b'SOTUGCE12AB0181409',85.263,"(375,)","(375,)",86.536,4,0.445,b'Destroy Babylon',4947842,b'TRACRTS128F9300F7E',1983
22050,19014,0.5503033788841007,0.40737314928722795,b'ARI4NXX1187FB59DF2',,b'Wisconsin',,b'dd72205c-86d3-4b8e-852c-b5f7a0a929ea',"(0,)","(0,)",b'Raze',1319,"(46,)","(46,)","(46,)",b'fa5f8655564e0aec92a1d773452dde94',"(87,)","(87,)","(352,)","(352,)",0.0,196.64934,0.0,0.0,6,0.024,-2.932,1,0.422,b'The Plan',27630,"(10,)","(10,)","(763,)","(763,)","(763,)","(763,)","(763, 12)","(763,)","(763, 12)","(100,)",0.26103456923559015,b'SONAJJE12A6D4F49A0',192.493,"(704,)","(704,)",108.831,4,0.019,b'Follow Your Dreams (The Plan Album Version)',302010,b'TRACRVJ128F14661D6',0
22050,12221,0.7248644815196338,0.5244494707134351,b'ARX2DLI1187FB4DD03',,"b'Sydney, Australia'",,b'f5b8ea5f-c269-45dd-9936-1fedf3c56851',"(6,)","(6,)",b'The Presets',-1,"(19,)","(19,)","(19,)",b'c899ab78853107c8d818ce9e75b1e43e',"(134,)","(134,)","(540,)","(540,)",0.0,271.85587,0.078,0.0,4,0.243,-4.002,1,0.179,b'Apocalypso',271517,"(11,)","(11,)","(1354,)","(1354,)","(1354,)","(1354,)","(1354, 12)","(1354,)","(1354, 12)","(100,)",0.663124801395723,b'SOAECHX12A6D4FC3D9',267.685,"(1081,)","(1081,)",120.119,4,1.0,b'Yippiyo-Ay',3021745,b'TRACSBL128F42480E8',2008
22050,131383,0.49129039451479756,0.4411698430220543,b'ARDHKHJ1187B9B62EA',31.1689,b'Texas',-100.07715,b'e8d2db0f-fb4c-40b7-8100-ad0deddd539f',"(0,)","(0,)",b'Steve Wilson',-1,"(15,)","(15,)","(15,)",b'1419ef595f9ab4e1d2514357bfc8965e',"(106,)","(106,)","(428,)","(428,)",0.0,260.38812,2.003,0.0,7,0.598,-14.51,1,0.656,"b""Steppin' It Up A Notch""",599113,"(13,)","(13,)","(795,)","(795,)","(795,)","(795,)","(795, 12)","(795,)","(795, 12)","(100,)",0.0,b'SOTNBRQ12AC4687F85',251.315,"(856,)","(856,)",100.006,4,0.116,"b""Your God Isn't Listening""",6647027,b'TRACSFC12903CEAF33',0
22050,21255,0.8168428537891667,0.5678891454617726,b'AR7C6G11187B9B4C1E',,"b'The Bronx, New York'",,b'f0602f55-1770-483d-89bd-4bae0d0ac086',"(1,)","(1,)",b'Jennifer Lopez',798,"(14,)","(14,)","(14,)",b'93200766a880252b588a0ba15f55e73a',"(90,)","(90,)","(363,)","(363,)",0.0,275.69587,1.46,0.0,6,0.75,-6.518,1,0.508,b'On The 6 / J. Lo (Coffret 2 CD)',291991,"(9,)","(9,)","(810,)","(810,)","(810,)","(810,)","(810, 12)","(810,)","(810, 12)","(100,)",,b'SOTQGQR12CF5CFD61E',269.328,"(726,)","(726,)",80.979,4,0.388,b'Talk About Us',3278400,b'TRACSIE128F427F98E',1999
22050,17938,0.6406959207035972,0.4496026559738531,b'ARKQ9JM1187FB57521',,"b'Oakland, CA'",,b'0506bf37-90d7-4654-9585-b4800dc945d5',"(0,)","(0,)",b'A.Z.',85507,"(39,)","(39,)","(39,)",b'a3bd14ee8791cae2e6af3e7399d0dd75',"(93,)","(93,)","(375,)","(375,)",0.0,125.41342,0.0,0.0,4,0.0,-8.005,0,0.175,b'Pieces Of A Man',154567,"(6,)","(6,)","(499,)","(499,)","(499,)","(499,)","(499, 12)","(499,)","(499, 12)","(100,)",,b'SOYHTLZ12A8C1399F7',120.546,"(750,)","(750,)",180.296,4,0.888,b'Sosa (Explicit)',1615316,b'TRACSND128F426983F',1998
22050,12112,0.5580903521123824,0.34984132667097523,b'ARADF5Q1187B98DAE7',,b'',,b'7eebe1f6-c412-46ab-a831-c3ce91209b27',"(0,)","(0,)",b'Francisco C\xc3\xa9spedes',-1,"(28,)","(28,)","(28,)",b'5df42305dd51c393c1c86f50b1f7a7c5',"(88,)","(88,)","(363,)","(363,)",0.0,204.53832,0.572,0.0,10,0.692,-9.84,1,0.412,b'Vida loca',133467,"(11,)","(11,)","(585,)","(585,)","(585,)","(585,)","(585, 12)","(585,)","(585, 12)","(100,)",0.5375039041917102,b'SOFKTVC12A81C20A23',193.533,"(725,)","(725,)",110.666,4,0.88,b'Se\xc3\xb1ora (bonus track)',1383538,b'TRACSTF128F4238A87',1998
22050,49461,0.5300223101252747,0.40924463861600635,b'ARH0NCL1187B99B41A',,b'',,b'9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8',"(0,)","(0,)",b'Quadro Nuevo',-1,"(40,)","(40,)","(40,)",b'7c1d6442a3d3858cbba3fa8ca9e3df9c',"(131,)","(131,)","(399,)","(399,)",0.0,221.28281,0.196,0.0,2,0.761,-10.566,1,0.707,b'Cin\xc3\xa9Passion',63882,"(14,)","(14,)","(664,)","(664,)","(664,)","(664,)","(664, 12)","(664,)","(664, 12)","(100,)",0.21508031850922793,b'SOSHQVN12A6D4F9B21',211.958,"(798,)","(798,)",110.551,3,0.876,"b'Der Wind Hat Mir Ein Lied Erz\xc3\xa4hlt (from ""La Habanera"")'",662874,b'TRACSVW128F14ACB60',0
22050,301063,0.5433932314325375,0.33857502645721227,b'ARTXS851187FB411C7',,"b'Essex, England'",,b'6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae',"(4,)","(4,)",b'Chris Farlowe',100509,"(48,)","(48,)","(48,)",b'1ec83c010c73d99d79c879b761f96a7f',"(121,)","(121,)","(489,)","(489,)",0.0,242.88608,0.0,0.0,7,0.093,-13.224,1,0.386,b'Glory Bound [Original Recording Remastered]',603736,"(12,)","(12,)","(964,)","(964,)","(964,)","(964,)","(964, 12)","(964,)","(964, 12)","(100,)",,b'SOEKZPU12AC3DF6093',237.372,"(1469,)","(1469,)",122.298,4,0.546,b'Gangster Of Love',6705980,b'TRACSXC12903CF9525',0
22050,21128,0.7797744109204772,0.6055071356905752,b'AR10USD1187B99F3F1',,"b'Burlington, Ontario, Canada'",,b'd89de379-665d-425c-b2e9-41b95d1edb36',"(0,)","(0,)",b'Silverstein',-1,"(12,)","(12,)","(12,)",b'7b271ac628aad4a3b5b796dbe03a6d91',"(113,)","(113,)","(571,)","(571,)",0.0,181.81179,0.135,0.0,9,0.315,-5.993,1,0.334,b'18 CANDLES: THE EARLY YEARS',128135,"(5,)","(5,)","(590,)","(590,)","(590,)","(590,)","(590, 12)","(590,)","(590, 12)","(100,)",,b'SOUKEVR12CF4FFF27D',173.053,"(1142,)","(1142,)",200.375,5,0.279,b'FRIENDS IN FALL RIVER  (LP Version)',1322885,b'TRACTBH128F422F31B',2006
22050,31395,0.7323938630696031,0.49622434864396775,b'ARBQPXY1187B98D67B',25.89958,"b'Brownsville, TX'",-97.49553,b'cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81',"(1,)","(1,)",b'Kris Kristofferson',3139,"(14,)","(14,)","(14,)",b'6f08348db9727f8bc58df46551a13ecc',"(148,)","(148,)","(595,)","(595,)",0.0,259.68281,0.119,0.0,2,0.0,-18.184,1,0.0,b'Broken Freedom Song: Live From San Francisco',224850,"(10,)","(10,)","(785,)","(785,)","(785,)","(785,)","(785, 12)","(785,)","(785, 12)","(100,)",,b'SORLIQE12AF72A3375',246.213,"(1190,)","(1190,)",141.51,4,0.0,"b""Road Warrior's Lament""",2458798,b'TRACTHF128F4295A22',0
22050,49992,0.7963370594985002,0.5829215764506247,b'ARSW5F51187FB4CFC9',,"b'Seattle, WA'",,b'4bd95eea-b9f6-4d70-a36c-cfea77431553',"(9,)","(9,)",b'Alice In Chains',65,"(23,)","(23,)","(23,)",b'548db06f2794d94be0bc6f61c82f1713',"(401,)","(401,)","(401,)","(401,)",0.0,267.36281,0.119,0.0,1,0.134,-6.478,1,0.633,b'Music Bank',385038,"(14,)","(14,)","(740,)","(740,)","(740,)","(740,)","(740, 12)","(740,)","(740, 12)","(100,)",0.7087462110678179,b'SOOLVIB12A8C1408E2',260.278,"(801,)","(801,)",92.012,1,0.094,b'Brother',4274820,b'TRACTIE128F92E473B',1992
22050,30637,0.6225679552233179,0.31992724238883236,b'ARPKGV01187B9939F5',,b'Mass. - Boston',,b'51106b49-ee75-4c3e-bbdf-1aaa3f53daa4',"(0,)","(0,)",b'The Charms',52285,"(39,)","(39,)","(39,)",b'537ff731e765991f529cba520562235d',"(316,)","(316,)","(316,)","(316,)",0.0,130.82077,0.42,0.0,4,0.084,-8.334,0,0.2,b'Trelokoritso - Oles oi epityxies',793204,"(6,)","(6,)","(528,)","(528,)","(528,)","(528,)","(528, 12)","(528,)","(528, 12)","(100,)",,b'SORSIBU12AC468E2E3',119.728,"(632,)","(632,)",149.054,1,0.0,b'Ascolta mio dio',8773778,b'TRACTIU12903D1614D',0
22050,37588,0.8305925064701626,0.6397981642808125,b'AR6J3X81187FB59A7B',40.65507,"b'Brooklyn, NY'",-73.94888,b'e8993e9d-9313-4447-ad23-791459a3790d',"(0,)","(0,)",b'Matisyahu',4100,"(16,)","(16,)","(16,)",b'cb96f7846c420bad58772cfbe8318b35',"(315,)","(315,)","(1264,)","(1264,)",0.0,417.67138,0.0,0.0,5,0.386,-7.865,1,0.289,"b""Live at Stubb's""",304844,"(20,)","(20,)","(1820,)","(1820,)","(1820,)","(1820,)","(1820, 12)","(1820,)","(1820, 12)","(100,)",0.6533066778712365,b'SOWXKLQ12A8C13C221',417.671,"(2528,)","(2528,)",181.549,4,0.874,b'Exaltation',3434722,b'TRACTLX128F42A51F6',2004
22050,201735,0.5665326538181099,0.27236462632552966,b'ARJXULI11F4C83C865',,b'',,b'',"(0,)","(0,)",b'B\xc3\xa9la Fleck',-1,"(45,)","(45,)","(45,)",b'e8cde105f9e1e27521f957c37c9cf649',"(351,)","(351,)","(351,)","(351,)",0.0,158.98077,0.322,0.0,2,0.761,-9.89,1,0.735,b'Natural Bridge',409433,"(7,)","(7,)","(770,)","(770,)","(770,)","(770,)","(770, 12)","(770,)","(770, 12)","(100,)",0.5754065803687144,b'SOUKQWD12AB017F89D',148.915,"(703,)","(703,)",140.659,1,0.0,b'Punchdrunk',4554812,b'TRACTMI128F931B412',1982
